Started: 2026-06-16T10:17:44.868009
Command: ./snec (cwd=/Users/arifchu/Desktop/GitHub/supernova_theory/snec/runs/model_variants/stripped_e0p5_ni050)


 ***********************************
 * Supernova Explosion Code (SNEC) *
 ***********************************

 Removing output directory contents: Data
 Using the Paczynski EOS!
 Profile file: profiles/stripped_star.short
 We have         1482 profile zones.
 We have         1482 composition profile zones.
************************************************************
 Operating in Thermal Bomb Mode  1
 Bomb energy is spread over =           33 points
 Total energy of the model =   -8.9562888629634544E+050  ergs
 Total energy of the bomb =    1.3956288862963454E+051  ergs
************************************************************
 composing opacity tables from OPAL (may take a few minutes)...
 finished composing opacity tables
      nt           time          dtime       max(rho)       shockpos
  245000   2.394987E+04   1.001150E-01   5.078984E+03   1.361638E+14
  246000   2.405002E+04   1.001606E-01   5.075294E+03   1.367518E+14
  247000   2.415015E+04   1.001124E-01   5.080712E+03   1.373396E+14
  248000   2.425028E+04   1.001659E-01   5.076113E+03   1.379275E+14
  249000   2.435040E+04   1.000415E-01   5.083579E+03   1.385153E+14
  250000   2.445046E+04   1.001090E-01   5.078560E+03   1.391028E+14
  251000   2.455061E+04   1.001399E-01   5.076135E+03   1.396908E+14
  252000   2.465072E+04   1.001004E-01   5.079630E+03   1.402786E+14
  253000   2.475087E+04   1.001670E-01   5.075762E+03   1.408666E+14
  254000   2.485101E+04   1.001080E-01   5.080060E+03   1.414545E+14
  255000   2.495113E+04   1.001276E-01   5.079482E+03   1.420424E+14
  256000   2.505127E+04   1.001530E-01   5.076068E+03   1.426303E+14
  257000   2.515139E+04   1.001139E-01   5.080649E+03   1.432182E+14
  258000   2.525151E+04   1.001388E-01   5.075496E+03   1.438060E+14
  259000   2.535166E+04   1.001320E-01   5.078246E+03   1.443941E+14
  260000   2.545180E+04   1.001359E-01   5.077091E+03   1.449821E+14
  261000   2.555195E+04   1.001189E-01   5.077374E+03   1.455701E+14
  262000   2.565207E+04   1.001272E-01   5.077855E+03   1.461580E+14
  263000   2.575224E+04   1.001966E-01   5.072750E+03   1.467461E+14
  264000   2.585239E+04   1.001322E-01   5.077369E+03   1.473341E+14
  265000   2.595255E+04   1.001676E-01   5.074892E+03   1.479222E+14
  266000   2.605270E+04   1.001252E-01   5.078647E+03   1.485103E+14
  267000   2.615283E+04   1.001400E-01   5.078524E+03   1.490983E+14
  268000   2.625298E+04   1.001962E-01   5.072821E+03   1.496864E+14
  269000   2.635315E+04   1.001487E-01   5.076408E+03   1.502745E+14
  270000   2.645329E+04   1.001641E-01   5.072337E+03   1.508626E+14
  271000   2.655350E+04   1.001831E-01   5.072556E+03   1.514510E+14
  272000   2.665365E+04   1.001453E-01   5.077033E+03   1.520391E+14
